candidate_rank	Geneid	Chr	Start	End	Strand	Length	CLIP-35L33G.bam	RNA-control.bam	RNA-siLin28a.bam	RNA-siLuc.bam	RPF-siLin28a.bam	RPF-siLuc.bam	gene_name	gene_type	CPM_CLIP	CPM_RNA_control	CPM_RNA_siLin28a	CPM_RNA_siLuc	CPM_RPF_siLin28a	CPM_RPF_siLuc	CLIP_enrichment	RNA_log2FC	RPF_log2FC	TE_log2FC	library_size_normalized	pseudocount_cpm	is_protein_coding	is_non_histone	pass_rna_count_filter	pass_rpf_count_filter	pass_finite_metric_filter	pass_base_filter	CLIP_group	is_top20_clip	candidate_rule	symbol_keyword_category
162	ENSMUSG00000049624.15	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	78443770;78443788;78448181;78448181;78460216;78460216;78464739;78464739;78466293;78466293;78467970;78467970;78476852;78478304;78478304;78478304;78481932;78481932;78481932;78484312;78484312;78484312;78485793;78485793;78485793;78495156;78495156;78495156	78445581;78445581;78448271;78448271;78460363;78460363;78464871;78464871;78466451;78466451;78468088;78468088;78477226;78478390;78478390;78478390;78482035;78482019;78482019;78484545;78484467;78484545;78485989;78485989;78485989;78495309;78495297;78495323	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3627	338	46	120	95	127	90	Slc17a5	protein_coding	24.79652	8.8447319	9.7258289	9.7448021	11.875638	6.959327	1.476834	-0.0027830901	0.7625	0.76528309	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	transporter_or_channel_symbol
163	ENSMUSG00000004460.18	chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16	22676595;22676595;22676616;22681292;22681292;22681292;22684204;22684204;22684204;22685670;22685670;22685670;22687461;22687461;22687461;22687871;22687871;22687871;22688166;22688166;22688166;22688177;22689321;22689321;22689321;22689321;22689690;22689690;22689690;22689690;22690421;22690421;22690421;22690421;22690890;22690890;22697153	22676859;22676859;22676859;22681448;22681448;22681448;22684301;22684301;22684301;22685802;22685802;22685802;22687603;22687603;22687603;22687953;22687953;22687953;22688223;22688223;22688223;22688223;22689432;22689432;22689432;22689432;22689849;22689849;22689849;22689849;22690513;22690513;22690513;22691138;22691056;22691215;22698384	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3236	5609	332	1115	1172	1526	1444	Dnajb11	protein_coding	411.49018	63.835891	90.36916	120.22008	142.69468	111.65854	2.6865106	-0.41137951	0.35355719	0.7649367	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
164	ENSMUSG00000029086.16	chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5;chr5	44150962;44150964;44150964;44150964;44150964;44150967;44150967;44152417;44152417;44152417;44152417;44152417;44152417;44152417;44158119;44158119;44158612;44158612;44158612;44158622;44158785;44158785;44158785;44159128;44159128;44159128;44159128;44159128;44159128;44159128;44159128;44159128;44159128;44159128;44162228;44162228;44162228;44162228;44162228;44162228;44162228;44162228;44162228;44162228;44162228;44163507;44163507;44163507;44163507;44163507;44163507;44163507;44163507;44163507;44163507;44164365;44164365;44164365;44164365;44164365;44164365;44164365;44164365;44164365;44164365;44168537;44168537;44168537;44168537;44168537;44168537;44168537;44168537;44168537;44168537;44169841;44169841;44169841;44170218;44170218;44170218;44170218;44170218;44170218;44170218;44170218;44170218;44170218;44170218;44171438;44171438;44171438;44171438;44171438;44171438;44171438;44171438;44171438;44171438;44171438;44172100;44172100;44172100;44172100;44172100;44172100;44172100;44172100;44172100;44172100;44172100;44173908;44173908;44173908;44173908;44173908;44173908;44173908;44173908;44173908;44173908;44173908;44175635;44175635;44175635;44175635;44175635;44175635;44175635;44175635;44175635;44175635;44175635;44178150;44178150;44178150;44178150;44178150;44178150;44178150;44178150;44178150;44178150;44178150;44184025;44184025;44184025;44184025;44184025;44184025;44184025;44184025;44184025;44184025;44184137;44186952;44186952;44186952;44186952;44186952;44186952;44186952;44186952;44186952;44186952;44186952;44186952;44187022;44190286;44190286;44190286;44190286;44190286;44190286;44190286;44190286;44190286;44190286;44190286;44190286;44190286;44191012;44191666;44191689;44191689;44191689;44191689;44191689;44191689;44191689;44191689;44191689;44194766;44194766;44194766;44194766;44194766;44194766;44194766;44194766;44194766;44194766;44194766;44194766;44194766;44201366;44201659;44201659;44201659;44201659;44201659;44201659;44201659;44201659;44201659;44201659;44201659;44201659;44202862;44202862;44202862;44202862;44202862;44202862;44202862;44202862;44202862;44202862;44202862;44202862;44204840;44204840;44204840;44204840;44204840;44204840;44204840;44204840;44204840;44204840;44204840;44204935;44213220;44213220;44213220;44213220;44213220;44213220;44213220;44213220;44213220;44213220;44213220;44213220;44213411;44215968;44215968;44215968;44220468;44220468;44220468;44220468;44220468;44220468;44220468;44220468;44220468;44220468;44220468;44220468;44220468;44223017;44223918;44224963;44251737;44251737;44251737;44251737;44251737;44251737;44251737;44251737;44251737;44251737;44251737;44251737;44256016;44256016;44256382;44256997;44257336;44257681;44258990;44258990;44258990;44259276;44259276	44151838;44151838;44151838;44151838;44151838;44151838;44151838;44152456;44152456;44152456;44152456;44152456;44152456;44152456;44158187;44158187;44158635;44158635;44158635;44158890;44158890;44158890;44158890;44159243;44159243;44159243;44159243;44159243;44159243;44159243;44159243;44159243;44159243;44159243;44162320;44162320;44162320;44162320;44162320;44162320;44162320;44162320;44162320;44162261;44162320;44163575;44163575;44163575;44163575;44163575;44163575;44163575;44163575;44163575;44163575;44164445;44164445;44164445;44164445;44164445;44164445;44164445;44164445;44164445;44164445;44168590;44168590;44168590;44168590;44168590;44168590;44168590;44168590;44168590;44168590;44169858;44169858;44169858;44170310;44170310;44170310;44170310;44170310;44170310;44170310;44170310;44170310;44170310;44170310;44171509;44171509;44171509;44171509;44171509;44171509;44171509;44171509;44171509;44171509;44171509;44172246;44172246;44172246;44172246;44172246;44172246;44172246;44172246;44172246;44172246;44172246;44173992;44173992;44173992;44173992;44173992;44173992;44173992;44173992;44173992;44173992;44173992;44175738;44175738;44175738;44175738;44175738;44175738;44175738;44175738;44175738;44175738;44175738;44178273;44178273;44178273;44178273;44178273;44178273;44178273;44178273;44178273;44178273;44178273;44184177;44184177;44184177;44184177;44184177;44184177;44184177;44184177;44184177;44184177;44184177;44187111;44187111;44187111;44187111;44187111;44187111;44187111;44187111;44187111;44187111;44187111;44187111;44187111;44190349;44190349;44190362;44190349;44190349;44190349;44190349;44190349;44190349;44190349;44190349;44190349;44190349;44191763;44191763;44191763;44191763;44191763;44191763;44191763;44191763;44191763;44191763;44191763;44195007;44194983;44194983;44194983;44194983;44194983;44194983;44194983;44194983;44194983;44194983;44194983;44194983;44201748;44201989;44201748;44201748;44201748;44201748;44201748;44201748;44201748;44201748;44201748;44201748;44201748;44202925;44202915;44202925;44202925;44202925;44202925;44202925;44202925;44202925;44202925;44202925;44202925;44204960;44204960;44204960;44204960;44204960;44204960;44204960;44204960;44204960;44204960;44204960;44204960;44213425;44213425;44213425;44213425;44213410;44213425;44213425;44213425;44213425;44213425;44213425;44213425;44213425;44215994;44215994;44215994;44220526;44220526;44220526;44220526;44220526;44220526;44220526;44220526;44220526;44220526;44220526;44220526;44220526;44223076;44224225;44225027;44252110;44252110;44252110;44252055;44252055;44252110;44252110;44252110;44252110;44252110;44252110;44252110;44256534;44256567;44256528;44257239;44257575;44257822;44259300;44259023;44259296;44259300;44259374	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7175	787	76	179	168	475	401	Prom1	protein_coding	57.736276	14.613035	14.507695	17.232913	44.416757	31.007668	1.9748798	-0.24678563	0.51707827	0.76386389	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
165	ENSMUSG00000032374.15	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	92424276;92424317;92453308;92453308;92455524;92455524;92455641;92463255;92463255;92463255;92466544;92466544;92466544;92468892;92468892;92468892;92470654;92470654;92470654;92473353;92473353;92473353;92475798;92475798;92477315;92477315;92477398;92478389;92478389;92478389;92480641;92480641;92480641;92482794;92482794;92482794;92483395;92484038;92485001;92485001;92486832;92486832;92487426;92487426;92488561;92488561;92488817;92488817;92489128;92489128	92424621;92424621;92453399;92453399;92455660;92455660;92455660;92463418;92463418;92463418;92466656;92466656;92466656;92468955;92468955;92468955;92470751;92470751;92470751;92473737;92473454;92473454;92475923;92475923;92477436;92477436;92477436;92478493;92478493;92478493;92480766;92480766;92480766;92483119;92482935;92482935;92484670;92484100;92485114;92485114;92486897;92486897;92487530;92487530;92488707;92488707;92488942;92488942;92490473;92490481	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5392	1271	132	635	456	1519	985	Plod2	protein_coding	93.243719	25.380535	51.465845	46.77505	142.04011	76.165968	1.8731574	0.13759556	0.89820244	0.76060689	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
166	ENSMUSG00000044393.16	chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18;chr18	20691131;20691212;20691303;20706546;20706546;20706546;20707997;20707997;20707997;20712097;20712097;20712097;20712391;20712391;20712391;20713569;20713569;20713569;20715765;20715765;20715765;20715994;20715994;20723005;20724891;20725329;20727121;20729017;20731396;20734370	20691401;20691401;20691401;20706581;20706581;20706581;20708131;20708131;20708131;20712258;20712258;20712258;20712535;20712535;20712535;20713735;20713735;20713735;20715902;20715973;20715902;20718610;20716179;20723270;20725033;20725556;20727348;20729138;20731725;20737578	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8268	2150	378	1695	1011	3428	1847	Dsg2	protein_coding	157.72934	72.680623	137.37733	103.70521	320.54873	142.82085	1.1167391	0.40531492	1.1657772	0.7604623	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
167	ENSMUSG00000039704.9	chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15	9140637;9140752;9149063;9149063;9149542;9149542;9151571;9151571;9155620;9156293;9156293;9156293;9157300;9157300;9157300;9165875;9165875;9165875;9171184;9171184;9172144;9172144;9175211;9175346;9175550;9175873;9175873;9177739;9177739;9177739;9178349;9178349;9178349;9182572;9182572;9182572;9183997;9183997;9186683;9186683;9194762;9194762;9196743;9196743	9140827;9140827;9149292;9149292;9149639;9149639;9151666;9151666;9155786;9156460;9156460;9156460;9157510;9157510;9157510;9165949;9165949;9165949;9171297;9171297;9172327;9172327;9175392;9175392;9176006;9176006;9176006;9177844;9177844;9177844;9178446;9178446;9178446;9182673;9182675;9182675;9184043;9184043;9186788;9186788;9194888;9194888;9197931;9202569	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8588	2850	347	714	698	292	258	Lmbrd2	protein_coding	209.08308	66.720043	57.868682	71.598651	27.304617	19.950071	1.6464134	-0.3066723	0.45081166	0.75748396	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
168	ENSMUSG00000010663.6	chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19;chr19	10160252;10160303;10160349;10160403;10160918;10162291;10162291;10162291;10162291;10162942;10163049;10163049;10163049;10163049;10163742;10163742;10163742;10163742;10163742;10164119;10164119;10164119;10164119;10164119;10168804;10168804;10168804;10168804;10170276;10170276;10170276;10170337;10170683;10171065;10171065;10171065;10171065;10171065;10171360;10171360;10171360;10171360;10171682;10171682;10171682;10171682;10171853;10171853;10171853;10172235;10172235;10172551	10160628;10160628;10160628;10160628;10161073;10162401;10162401;10162401;10162401;10163246;10163246;10163246;10163246;10163246;10163843;10163843;10163843;10163843;10163843;10164247;10164737;10164247;10164247;10164247;10168864;10168849;10168864;10168864;10170352;10170352;10170352;10170352;10170793;10171162;10171824;10171162;10171162;10171162;10171456;10171456;10171456;10171456;10171761;10171761;10171761;10171761;10171938;10171978;10171978;10174241;10174238;10172681	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4812	2549	441	897	946	773	738	Fads1	protein_coding	187.00097	84.79406	72.700571	97.037714	72.282428	57.066481	1.1400816	-0.41608176	0.34047002	0.75655178	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
169	ENSMUSG00000021928.10	chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14	61569191;61577214;61579537;61581300;61584821;61597669;61597669;61597669	61578853;61579675;61579675;61584890;61584890;61597857;61597888;61597769	-;-;-;-;-;-;-;-	14296	634	109	205	196	517	447	Ebpl	protein_coding	46.511816	20.958169	16.614958	20.105065	48.344134	34.564657	1.1463157	-0.27357732	0.48285648	0.7564338	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
170	ENSMUSG00000032932.16	chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16;chr16	75542319;75544149;75547425;75548198;75551910;75553528;75555167;75555520;75555531;75556076;75556303;75556303;75556303;75557984;75557984;75557984;75561832;75561832;75561832;75561832;75563623;75563623;75563623;75563623	75542513;75544194;75547584;75548274;75555336;75555336;75555336;75555615;75555615;75558197;75556470;75556470;75556470;75558197;75558197;75558197;75562172;75562172;75562172;75562172;75563670;75563679;75563709;75563992	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6834	1597	100	397	338	861	664	Hspa13	protein_coding	117.15989	19.227678	32.176284	34.67098	80.511217	51.344368	2.6009694	-0.10740925	0.64796746	0.75537671	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
171	ENSMUSG00000037075.8	chr15;chr15;chr15;chr15	58761078;58770158;58771986;58778145	58761343;58774239;58772967;58778906	+;+;+;+	5110	569	127	269	225	180	136	Rnf139	protein_coding	41.743254	24.419151	21.802066	23.079794	16.831613	10.516316	0.77108602	-0.081800781	0.67343619	0.75523697	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
172	ENSMUSG00000021831.10	chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14;chr14	45520544;45525190;45525194;45525433;45525433;45529819;45529819;45530388;45530388;45531761;45531761;45531769;45531968;45531968;45533429;45533429;45536111;45536503;45536503;45536503;45537299;45537299;45537299;45539150;45539150;45539150;45539306;45539306;45539366;45541006;45541006;45542706;45542706;45542706;45543967;45543969;45543969;45544349;45555834;45556160	45523545;45525323;45525323;45525519;45525519;45529888;45529888;45530634;45530634;45531853;45531853;45531897;45531994;45531994;45533440;45533440;45536540;45536540;45536522;45536540;45537419;45537419;45537419;45539196;45539223;45539223;45539379;45539379;45539379;45541044;45541044;45542789;45542758;45542789;45544088;45544088;45544088;45544708;45556029;45556228	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5285	2502	446	1783	1353	1460	1005	Ero1a	protein_coding	183.55294	85.755444	144.50961	138.7865	136.52309	77.712485	1.0970005	0.058257059	0.81212773	0.75387067	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
173	ENSMUSG00000036197.17	chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15;chr15	93137623;93139735;93142336;93143484;93145740;93145740;93145740;93146240;93146240;93146240;93152182;93152182;93152182;93156946;93156946;93156946;93159628;93159628;93159628;93163752;93172757;93172757;93172757	93143010;93143010;93143010;93143573;93145912;93145912;93145912;93146363;93146363;93146363;93152433;93152433;93152433;93157071;93157071;93157071;93159799;93159799;93159799;93163844;93173032;93173060;93173042	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6722	2271	267	666	630	167	143	Gxylt1	protein_coding	166.6062	51.3379	53.97835	64.623424	15.615997	11.057597	1.6964041	-0.2592368	0.49420739	0.75344419	True	0.1	True	True	True	True	True	True	top 5%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
174	ENSMUSG00000028414.18	chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4;chr4	53713998;53714163;53714163;53714188;53720005;53720007;53720007;53720007;53720007;53724605;53724605;53729980;53729980;53729980;53729980;53729980;53731132;53731132;53731132;53731132;53731132;53734850;53734850;53734850;53734850;53734850;53737527;53737527;53737527;53737527;53737527;53742496;53744619;53744619;53744619;53744619;53744619;53747009;53747009;53747009;53747009;53747009;53748369;53748369;53748369;53748369;53748369;53761174;53761174;53761174;53761174;53761174;53776307	53714195;53714195;53714195;53714546;53720209;53720209;53720209;53720209;53720209;53724742;53724742;53730039;53730039;53730039;53730039;53730039;53731335;53731335;53731335;53731335;53731335;53735127;53735127;53735127;53735127;53735127;53737659;53737659;53737659;53737659;53737659;53742766;53744748;53744748;53744748;53744748;53744748;53747142;53747142;53747142;53747142;53747142;53748496;53748496;53748496;53748496;53748496;53763271;53765785;53761271;53762787;53765785;53777890	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8426	1243	209	480	464	128	112	Fktn	protein_coding	91.189569	40.185847	38.903316	47.595665	11.969147	8.6604958	1.1801769	-0.29026138	0.46223932	0.7525007	True	0.1	True	True	True	True	True	True	5-20%	True	CLIP top20%; abs(RNA_log2FC)<=0.5; TE_log2FC>=0.75	other
