gene_id	gene_id_base	featurecounts_gene_length	CLIP-35L33G.bam	RNA-control.bam	RNA-siLin28a.bam	RNA-siLuc.bam	RPF-siLin28a.bam	RPF-siLuc.bam	CLIP-35L33G_raw	CLIP-35L33G_cpm	RNA-control_raw	RNA-control_cpm	RNA-siLin28a_raw	RNA-siLin28a_cpm	RNA-siLuc_raw	RNA-siLuc_cpm	RPF-siLin28a_raw	RPF-siLin28a_cpm	RPF-siLuc_raw	RPF-siLuc_cpm	total_CLIP_enrichment_featureCounts	delta_rd	rna_expression_cpm	log_rna_expression	log_featurecounts_gene_length	response_eligible	baseline_eligible	gene_name	transcript_id	clip_points_3utr	clip_points_5utr	clip_points_cds	rna_control_reads_3utr	rna_control_reads_5utr	rna_control_reads_cds	region_length_3utr	region_length_5utr	region_length_cds	chrom	strand	transcript_length	cds_length	utr_length	clip_points_5utr_cpm	rna_control_reads_5utr_cpm	E_5utr	clip_points_cds_cpm	rna_control_reads_cds_cpm	E_cds	clip_points_3utr_cpm	rna_control_reads_3utr_cpm	E_3utr	clip_points_total	rna_control_total	clip_points_total_cpm	rna_control_total_cpm	total_CLIP_amount_point	f_5utr	raw_f_5utr	f_cds	raw_f_cds	f_3utr	raw_f_3utr	has_all_regions	composition_eligible	log_transcript_length	pred_M1	pred_M2
ENSMUSG00000034247.10	ENSMUSG00000034247	5968	395	629	1574	853	336	412	395.0	28.97818163010708	629.0	120.94209469400688	1574.0	127.57045552540548	853.0	87.49806514389944	336.0	31.419011606519522	412.0	31.858252427935202	-2.057499899489754	-0.5634200225565353	112.00353845443726	6.808688006099171	12.543273538449803	True	True	Plekhm1	ENSMUST00000041272.10	213	9	188	202	24	459	2610	136	3222	chr11	-	5968	3222	2746	0.4786704958888055	2.9987907376350487	0.18674074659537618	9.998894803010604	57.35187285727031	0.1757800799305471	11.328535069368396	25.23982204176166	0.45101086544859836	410	685	21.806100368267806	85.59048563666701	-1.967802343606547	0.22954329676098784	0.02195121951219512	0.21607035308472308	0.4585365853658537	0.554386350154289	0.5195121951219512	True	True	12.543273538449803	-0.7057698063347313	-0.6783976805091256
ENSMUSG00000020946.14	ENSMUSG00000020946	3266	1455	525	1348	1186	328	534	1455.0	106.74241587798939	525.0	100.94530956177046	1348.0	109.25347779431169	1186.0	121.65616091519898	328.0	30.670939901602384	534.0	41.29200678766359	0.08048214851561888	-0.27278801242633477	110.61831609042706	6.790750096148993	11.673750739438063	True	True	Gosr2	ENSMUST00000021329.14	1103	0	352	375	7	201	2390	240	636	chr11	-	3266	636	2630	0.0	0.8746472984768892	0.10260121805731472	18.721334950317726	25.11487242769353	0.7464378415671152	58.66372855170582	46.85610527554764	1.2514608740837583	1455	583	77.38506350202356	72.84562500171806	0.08709678097486367	0.04884609440390898	0.0	0.35536199244213545	0.24192439862542955	0.5957919131539555	0.7580756013745704	True	True	11.673750739438063	-0.15892088917326005	-0.1581089182052608
ENSMUSG00000034187.19	ENSMUSG00000034187	8346	1273	799	2119	1577	415	1036	1273.0	93.39044358259828	799.0	153.62914731400875	2119.0	171.7419283725122	1577.0	161.76371480882696	415.0	38.80621969257619	1036.0	80.10958620228367	-0.7174999203810767	-1.130076338618946	162.37826349844931	7.3441029156664115	13.027042055565033	True	True	Nsf	ENSMUST00000103075.11	111	3	1132	284	30	669	1459	75	2232	chr11	-	3766	2232	1534	0.15955683196293516	3.748488422043811	0.06744383859289167	60.20611126068087	83.59129181157698	0.7205780906865958	5.9036027826286	35.48569039534808	0.16870834079457447	1246	983	66.26927087527241	122.82547062896886	-0.8891965484720011	0.07049409922785314	0.002407704654895666	0.7531674425131492	0.9085072231139647	0.17633845825899758	0.08908507223113965	True	True	11.879200317947392	-0.43834167133065804	-0.5502265242630757
ENSMUSG00000018412.17	ENSMUSG00000018412	6874	704	718	2002	1135	230	313	704.0	51.647189538216175	718.0	138.05472812447843	2002.0	162.25924521083977	1135.0	116.42474084211707	230.0	21.50706151636753	313.0	24.20299274258184	-1.4167325218447735	-0.648184332381312	138.91290472581176	7.119075005959192	12.747143998186747	True	True	Kansl1	ENSMUST00000106977.8	93	7	587	164	36	588	1752	650	3108	chr11	-	5510	3108	2402	0.372299274580182	4.4981861064525726	0.10271425811091267	31.21995345408098	73.47037307205869	0.42571421274980586	4.946261790850991	20.491736707172834	0.24506246668806705	687	788	36.538514519512155	98.46029588568409	-1.4276455754661936	0.13279309830883995	0.010189228529839884	0.5503803497671299	0.8544395924308588	0.3168265519240301	0.13537117903930132	True	True	12.428098411832506	-0.604704088045202	-0.6655358732358387
ENSMUSG00000020687.14	ENSMUSG00000020687	6248	2907	569	1613	1173	371	663	2907.0	213.26474430056024	569.0	109.40548788694741	1613.0	130.73134991262964	1173.0	120.32266168088398	371.0	34.69182531553197	663.0	51.26704213524524	0.962318637042324	-0.6816960025684895	120.153166493487	6.909931073161347	12.609409624761803	True	True	Cdc27	ENSMUST00000093923.9	1256	10	1612	235	33	382	2856	94	2475	chr11	-	5425	2475	2950	0.5318561065431172	4.1233372642481925	0.14961061999285905	85.7352043747505	47.73075257402453	1.7945610251879052	66.80112698181553	29.36315930600985	2.27067051048287	2878	650	153.06818746310913	81.21724914428256	0.9134833686418142	0.03549613828167252	0.0034746351633078527	0.42577182226776616	0.5601111883252259	0.5387320394505614	0.4364141765114663	True	True	12.405673332281866	-0.09519028810161102	-0.10964821031841535
ENSMUSG00000019590.17	ENSMUSG00000019590	3653	495	118	398	364	216	175	495.0	36.31443014405824	118.0	22.688660053883645	398.0	32.25733246449262	364.0	37.33797856081993	216.0	20.19793603276255	175.0	13.532024696331701	0.6761941699876592	0.7847430447416127	30.761323693065396	4.947728037692502	11.835260918627489	True	True	Cyb561	ENSMUST00000019734.11	436	0	31	80	6	46	1676	315	750	chr11	-	2741	750	1991	0.0	0.7496976844087622	0.11768891669933425	1.6487539302836633	5.747682247133843	0.2990507788176743	23.18892624527991	9.995969125450163	2.306754899494752	467	132	24.837680175563573	16.49334905699277	0.587722168212962	0.043212465673656324	0.0	0.10980406546993088	0.06638115631691649	0.8469834688564127	0.9336188436830836	True	True	11.421012855779226	0.14003540516558396	0.206487099064398
ENSMUSG00000049354.9	ENSMUSG00000049354	6133	985	918	2238	1831	167	410	985.0	72.26204786241892	918.0	176.51008414801004	2238.0	181.38670868224744	1831.0	187.8182383100585	167.0	15.615996840145119	410.0	31.703600717119986	-1.2872625786266723	-0.9667151315435165	181.90501038010532	7.507834356413173	12.58261245126702	True	True	Dcaf7	ENSMUST00000058438.9	826	4	182	618	25	393	4472	252	1026	chr11	+	5750	1026	4724	0.2127424426172469	3.1237403517031757	0.09701229270900119	9.679781139084733	49.10519832877392	0.19875503953340984	43.93131440046148	77.2188614941025	0.5694770143999078	1012	1036	53.82383798216346	129.4478001745796	-1.2644894297598435	0.1121212673454252	0.003952569169960474	0.229709723391666	0.17984189723320157	0.6581690092629088	0.8162055335968379	True	True	12.489597122389307	-0.6128105539843463	-0.5854071476728518
ENSMUSG00000020700.12	ENSMUSG00000020700	4023	435	397	1041	997	119	199	435.0	31.912681035687548	397.0	76.33388170671022	1041.0	84.37156556667543	997.0	102.26913358554248	119.0	11.12756661064233	199.0	15.387845226114333	-1.255568793243695	-0.18684807559012032	87.6581936196427	6.455461925063242	11.974414589805527	True	True	Map3k3	ENSMUST00000002044.10	175	2	256	127	27	300	1255	317	1878	chr11	+	3450	1878	1572	0.10637122130862345	3.3736395798394296	0.05941066036510415	13.615516327503801	37.48488422043811	0.364921074309057	9.307481864504553	15.868600986652131	0.5891237355337577	433	454	23.029369413316974	56.72712478692967	-1.2968537892966698	0.05862187546623589	0.004618937644341801	0.36007608132421487	0.5912240184757506	0.5813020432095494	0.40415704387990764	True	True	11.752798758435516	-0.4289530960935679	-0.43928399662612466
ENSMUSG00000069631.15	ENSMUSG00000069631	5569	185	233	587	406	137	271	185.0	13.572059750809647	233.0	44.80048976741431	587.0	47.575512956425044	406.0	41.646206856299145	137.0	12.810727946705875	271.0	20.955306815462233	-1.7155005746104939	-0.8972168955627973	44.67406986004617	5.484591556752712	12.443461612227393	True	True	Strada	ENSMUST00000007444.14	26	22	109	67	34	167	691	115	1293	chr11	-	2099	1293	806	1.1700834343948578	4.2482868783163195	0.29208823381189636	5.797231561319977	20.866585549377213	0.28126809429373906	1.382825877012105	8.37162414256451	0.175034426936135	157	268	8.350140872726941	33.48649657025804	-1.9908340169935779	0.3902884046123657	0.14012738853503184	0.37583053023956775	0.6942675159235668	0.2338810651480665	0.16560509554140126	True	True	11.036173612553485	-0.3928959578625408	-0.4051179027032134
ENSMUSG00000078622.9	ENSMUSG00000078622	6414	5106	569	1387	1377	1009	1097	5106.0	374.58884912234623	569.0	109.40548788694741	1387.0	112.41437218153584	1377.0	141.24834197321164	1009.0	94.3505437826732	1097.0	84.82646338214785	1.7746898706159902	0.4824905925187465	121.0227340138983	6.920325865466753	12.647233549977045	True	True	Ccdc47	ENSMUST00000002043.10	2696	161	2713	253	63	413	3531	213	1449	chr11	-	5193	1449	3744	8.562883315344187	7.871825686292003	1.0866874987294939	144.2925617051477	51.60419061013646	2.7926665131247588	143.3884063240244	31.612252359236138	4.524699308601259	5570	729	296.24385134451626	91.0882686556646	1.7003519850864162	0.12930516469766923	0.028904847396768404	0.33229995177772054	0.48707360861759424	0.5383948835246102	0.48402154398563735	True	True	12.342630298678408	0.0764783519986079	0.0948537490146808
ENSMUSG00000020705.7	ENSMUSG00000020705	4228	2086	1007	3001	2831	415	1127	2086.0	153.0341440010212	1007.0	193.62271757848163	3001.0	243.22677066819685	2831.0	290.3951024881352	415.0	38.80621969257619	1127.0	87.14623904437616	-0.33919715317784566	-0.9094733459519675	242.41486357827122	7.921929361625071	12.046100845028802	True	True	Ddx42	ENSMUST00000021046.6	583	13	1461	218	74	933	976	248	2787	chr11	+	4011	2787	1224	0.6914129385060525	9.246271441041399	0.08467686215818594	77.70417716594942	116.57798992556252	0.6668282271196686	31.00721101146373	27.23901586685169	1.1378321430063232	2057	1225	109.40280111591922	153.0632772334556	-0.48410266007649705	0.044818289033458046	0.006319883325230919	0.3529429345514375	0.7102576567817209	0.6022387764151045	0.28342245989304815	True	True	11.970105890612182	-0.41641282186391676	-0.41664844909967896
ENSMUSG00000020706.14	ENSMUSG00000020706	4358	8160	2567	5960	5621	1304	3026	8160.0	598.6378787384147	2567.0	493.5744945620281	5960.0	483.0495012270754	5621.0	576.5845535449691	1304.0	121.93568790149241	3026.0	233.988038463427	0.2783644333237087	-0.6844353998318511	517.7361831113575	9.01635196492301	12.089781488353998	True	True	Ftsj3	ENSMUST00000021048.7	540	100	7447	131	89	2986	285	345	2514	chr11	-	3144	2514	630	5.3185610654311715	11.120515652063306	0.48291551239311975	396.0732425426594	373.09954760742727	1.0615587427222672	28.720229753328326	16.368399442924638	1.7500322270668773	8087	3206	430.1120333614189	400.58846270241526	0.10256690875566027	0.14658204954365092	0.012365524916532707	0.3222208693361247	0.9208606405341907	0.5311970811202245	0.06677383454927661	True	True	11.618844301766652	-0.34228850799522764	-0.3244902411791082
ENSMUSG00000020708.13	ENSMUSG00000020708	1394	2468	2325	5139	4122	2489	4684	2468.0	181.05861332431465	2325.0	447.0435137735549	5139.0	416.50862194730547	4122.0	422.82183414203223	2489.0	232.74380919234252	4684.0	362.1943067292439	-1.303484547131327	-0.6161012630948266	428.79132328763086	8.744468319512412	10.44604940671655	True	True	Psmc5	ENSMUST00000021049.9	31	14	2395	101	39	2713	61	37	1218	chr11	+	1316	1218	98	0.744598549160364	4.873034948656954	0.16983563515644728	127.37953751707656	338.98830296682866	0.3759479061993691	1.6487539302836633	12.61991102088083	0.13748161660981223	2440	2853	129.7728899965206	356.4812489363664	-1.457130529560176	0.24856475290225585	0.005737704918032787	0.5502225626705833	0.9815573770491803	0.20121268442716084	0.012704918032786885	True	True	10.363039630256514	-0.4753388757059353	-0.5250301994496711
ENSMUSG00000078619.11	ENSMUSG00000078619	3589	336	436	1084	829	243	503	336.0	24.6497950068759	436.0	83.8326761312989	1084.0	87.85665425002512	829.0	85.03622040362559	243.0	22.722678036857868	503.0	38.894905270027685	-1.761816004859118	-0.8198372411584117	85.57518359498322	6.420805473213814	11.809768128710413	True	True	Smarcd2	ENSMUST00000021052.16	156	11	169	115	29	349	890	264	1593	chr11	-	2747	1593	1154	0.5850417171974289	3.6235388079756836	0.18397598427874437	8.98836820057868	43.607415309776336	0.2079365283022312	8.296955262072627	14.36920561783461	0.5803328450680538	336	493	17.87036517984874	61.60015973558662	-1.7796544978962825	0.18922793802133825	0.03273809523809524	0.21387248256452374	0.5029761904761905	0.596899579414138	0.4642857142857143	True	True	11.4241662888181	-0.48251930012983346	-0.4527444590778592
ENSMUSG00000020715.10	ENSMUSG00000020715	8173	628	167	351	214	135	88	628.0	46.07164066761329	167.0	32.11022227964889	351.0	28.44804948501736	214.0	21.951448934108416	135.0	12.623710020476592	88.0	6.804675275869655	0.5194883815104446	0.509355201500354	27.50324023292489	4.786765723977442	12.996826528020659	True	True	Ern1	ENSMUST00000001059.9	399	0	219	66	8	104	3895	120	2931	chr11	-	6946	2931	4015	0.0	0.9995969125450163	0.09094241613369947	11.647648733294268	12.99475986308521	0.897125938629198	21.221058651070376	8.246674528496385	2.5544375281770173	618	178	32.86870738436465	22.24103130412661	0.561401538986802	0.025671775612755406	0.0	0.25324613939234336	0.35436893203883496	0.7210820849949012	0.6456310679611651	True	True	12.762174381993102	-0.031435074361695084	-0.007765376540859518
ENSMUSG00000040548.17	ENSMUSG00000040548	5576	1976	450	1194	734	585	544	1976.0	144.96427063567492	450.0	86.5245510529461	1194.0	96.77199739347785	734.0	75.29141830670832	585.0	54.70274342206523	544.0	42.06526534173969	0.7438443516661035	0.016513707266910357	86.19598891771075	6.431221598636769	12.445273555640638	True	True	Tex2	ENSMUST00000042780.14	301	57	1590	96	24	360	1452	98	3384	chr11	-	4934	3384	1550	3.031579807295768	2.9987907376350487	1.0105812468271875	84.56512094035563	44.981861064525724	1.87803074099302	16.008868806947827	11.995162950540195	1.3318438844371563	1948	480	103.60556955459923	59.97581475270098	0.7876371622838976	0.239448362313208	0.029260780287474333	0.44498291128643686	0.8162217659137577	0.31556872640035516	0.15451745379876797	True	True	12.26883436934376	-0.06135096457618587	-0.07795244529018938
ENSMUSG00000020717.20	ENSMUSG00000020717	6228	3855	622	2176	1368	6148	3911	3855.0	282.81238021281723	622.0	119.59615723318329	2176.0	176.36169709230134	1368.0	140.32515019560896	6148.0	574.8931052288156	3911.0	302.42142049916157	1.2409784740380636	0.5969536394407219	145.42766817369787	7.185149658662213	12.60478485708642	True	True	Pecam1	ENSMUST00000106796.9	660	590	2518	139	66	543	918	342	2181	chr11	-	3441	2181	1260	31.379510286043914	8.246674528496385	3.7715032709817193	133.9213676275569	67.84764043899298	1.9724212167144852	35.102503031845735	17.367996355469657	2.01525706300156	3768	748	200.40338094544657	93.46231132295901	1.099627157063517	0.48606972866133763	0.15658174097664543	0.25420480289407715	0.6682590233545648	0.2597254684445852	0.1751592356687898	True	True	11.749031382040204	0.007780767776434495	0.05365904650133094
ENSMUSG00000020719.15	ENSMUSG00000020719	5775	8347	4932	10858	10114	1143	2929	8347.0	612.3566634595034	4932.0	948.3090795402893	10858.0	880.0254168328162	10114.0	1037.462404297068	1143.0	106.88074484003515	2929.0	226.48743048888886	-0.6309017097156837	-0.8452995949132883	955.2656335567244	9.899909170844916	12.49585502688717	True	True	Ddx5	ENSMUST00000021062.12	2546	13	5264	819	664	6279	1498	216	1845	chr11	-	3559	1845	1714	0.6914129385060525	82.96654374123634	0.009527457179046864	279.96905448429686	784.5586267337695	0.35693108434952925	135.41056472587763	102.33373392179604	1.3229095488145965	7823	7762	416.0710321486806	969.858904396802	-1.2207470750640923	0.005639657356799895	0.0016617665857088073	0.21128082529191342	0.6728876390131663	0.7830795173512867	0.3254505944011249	True	True	11.79766152585376	-0.7192886522717256	-0.6816491725231322
ENSMUSG00000018372.14	ENSMUSG00000018372	4199	338	113	339	254	53	70	338.0	24.796519977154922	113.0	21.727276153295353	339.0	27.4754665966407	254.0	26.054523501231486	53.0	4.955975045075996	70.0	5.41280987853268	0.1898119909453662	-0.20112331605345507	25.085755417055847	4.654536098470158	12.036173612553485	True	True	Cep95	ENSMUST00000018516.11	0	0	330	5	9	129	131	84	2481	chr11	+	2696	2481	215	0.0	1.1245465266131431	0.08166288321978299	17.551251515922868	16.118500214788387	1.0883405544384472	0.0	0.6247480703406352	0.13797898068635012	330	143	17.551251515922868	17.867794811742165	-0.02564288003602349	0.06243423617508395	0.0	0.8320758285236601	1.0	0.10548993530125599	0.0	True	True	11.397139806235604	0.040865323435269586	-0.09248844565763599
ENSMUSG00000018363.17	ENSMUSG00000018363	6162	1123	374	1002	793	76	117	1123.0	82.38607081167153	374.0	71.9115157640041	1002.0	81.21067117945127	793.0	81.34345329321484	76.0	7.106681196712748	117.0	9.047125082690336	0.19592288168310884	-0.3416293222465023	78.1552134122234	6.290114963398001	12.58941707576861	True	True	Smurf2	ENSMUST00000092517.9	109	1	722	40	6	266	643	238	2244	chr11	-	3125	2244	881	0.053185610654311724	0.7496976844087622	0.18028248571831942	38.400010892413064	33.23659734212179	1.1548872399093697	5.797231561319977	4.997984562725081	1.1567770535122346	832	312	44.25042806438736	38.984279589255635	0.18235958337431896	0.07234604174834847	0.001201923076923077	0.46344779494366656	0.8677884615384616	0.464206163307985	0.1310096153846154	True	True	11.610102062999664	-0.08687869622623885	-0.1152536459782896
ENSMUSG00000018433.15	ENSMUSG00000018433	5357	1315	1036	2178	1916	963	2011	1315.0	96.47166795845776	1036.0	199.1987442018937	2178.0	176.52379424036414	1916.0	196.53727176519502	963.0	90.04913147939969	2011.0	155.50229522470312	-1.0452607189790115	-0.632620750918514	190.75327006915097	7.57632009559532	12.387478865842379	True	True	Nol11	ENSMUST00000018577.8	287	8	1030	211	9	1164	865	124	2169	chr11	-	3158	2169	989	0.4254848852344938	1.1245465266131431	0.4291261081666553	54.781178973941074	145.44135077529987	0.3770830673316458	15.264270257787464	26.3643685683748	0.5805643999437012	1325	1384	70.47093411696302	172.9302658702878	-1.293878399722588	0.30944208612417584	0.0060377358490566035	0.27191394039323197	0.7773584905660378	0.41864397348259225	0.21660377358490565	True	True	11.625252221746873	-0.5088974066310941	-0.48642241936999414
ENSMUSG00000040430.19	ENSMUSG00000040430	6612	991	432	1519	775	217	301	991.0	72.702222773256	432.0	83.06356901082826	1519.0	123.11278395367911	775.0	79.49706973800946	217.0	20.29144499587719	301.0	23.275082477690525	-0.19196917460346835	-0.8273721678483459	95.22447423417229	6.5747747636203515	12.691089186236532	True	True	Pitpnc1	ENSMUST00000103064.10	694	20	264	258	58	156	4764	761	804	chr11	-	6329	804	5525	1.0637122130862344	7.247077615951367	0.15839116910370987	14.041001212738294	19.492139794627818	0.7217691054152119	36.910813794092334	32.237000429576774	1.1445345363647488	978	472	52.01552721991686	58.976217840155954	-0.18086419438419613	0.07822965132931843	0.02044989775051125	0.35648291363980844	0.26993865030674846	0.5652874350308731	0.7096114519427403	True	True	12.627989784315703	-0.32406233149510766	-0.32727083190723777
ENSMUSG00000020720.14	ENSMUSG00000020720	2649	2518	1436	3519	3343	1293	3442	2518.0	184.72673758129022	1436.0	276.10945624895686	3519.0	285.2099320164561	3343.0	342.9144569473105	1293.0	120.90708930723137	3442.0	266.15559431299266	-0.579589235872605	-0.8719808539934528	301.4112817375745	8.23606817466076	11.371776644337924	True	True	Psmd12	ENSMUST00000021063.13	126	14	2356	58	74	1674	443	93	1368	chr11	+	1904	1368	536	0.744598549160364	9.246271441041399	0.09036743202765952	125.30529870155843	209.16565395004466	0.599263645679261	6.7013869424432775	7.247077615951367	0.9257268396997289	2496	1806	132.75128419316204	225.65900300703743	-0.7649713482994351	0.05594266821853232	0.005608974358974359	0.37097886432583266	0.9439102564102564	0.573078467455635	0.05048076923076923	True	True	10.895575282380685	-0.3581475395146694	-0.36169903389276453
